posX	posY	pressure	movementX	movementY	time
726.7315673828125	547.3411254882812	0.0941176563501358	0	0	0.0
726.7315673828125	545.9893798828125	0.0941176563501358	0	-1	13.999999966472387
719.9775390625	536.5267944335938	0.0941176563501358	-5	-7	30.799999949522316
706.4696044921875	514.8981323242188	0.0941176563501358	-10	-16	47.49999998603016
686.2074584960938	490.5659484863281	0.0941176563501358	-15	-18	64.49999997857958
659.19140625	470.2891845703125	0.0941176563501358	-20	-15	80.79999999608845
632.1754760742188	451.3641052246094	0.0941176563501358	-20	-14	98.69999997317791
598.4053955078125	436.49444580078125	0.0941176563501358	-25	-11	114.10000000614673
555.1796875	425.6801452636719	0.0941176563501358	-32	-8	130.80000004265457
509.2523498535156	418.9211730957031	0.0941176563501358	-34	-5	147.4999999627471
456.5711364746094	421.6247253417969	0.0941176563501358	-39	2	164.19999999925494
384.9786071777344	445.9569091796875	0.0941176563501358	-53	18	180.9000000357628
280.9668273925781	525.7125244140625	0.0941176563501358	-77	59	197.29999999981374
232.3379669189453	590.5983276367188	0.0941176563501358	-36	48	214.00000003632158
198.56790161132812	656.8359985351562	0.0941176563501358	-25	49	230.6999999564141
171.55186462402344	725.7771606445312	0.0941176563501358	-20	51	247.19999998342246
153.991455078125	792.014892578125	0.0941176563501358	-13	49	263.9999999664724
145.88662719726562	858.2525634765625	0.0941176563501358	-6	49	280.70000000298023
149.93902587890625	925.8421020507812	0.0941176563501358	3	50	297.29999997653067
168.8502655029297	994.7831420898438	0.0941176563501358	14	51	314.0000000130385
203.97113037109375	1061.02099609375	0.0941176563501358	26	49	330.59999998658895
251.24920654296875	1121.8514404296875	0.0941176563501358	35	45	347.3000000230968
301.2289123535156	1171.8675537109375	0.0941176563501358	37	37	363.89999999664724
364.7165832519531	1208.365966796875	0.0941176563501358	0	0	375.2999999560416
449.81707763671875	1242.1607666015625	0.0941176563501358	63	25	397.2999999532476
514.6556396484375	1239.45703125	0.0941176563501358	48	-2	400.9999999543652
786.1668701171875	938.0081787109375	0.0470588281750679	0	0	495.69999997038394
786.1668701171875	925.8421020507812	0.0470588281750679	0	-9	513.5999999474734
786.1668701171875	869.06689453125	0.0470588281750679	0	-42	530.4999999934807
780.763671875	797.422119140625	0.0470588281750679	-4	-53	548.1999999610707
767.2556762695312	724.425537109375	0.0470588281750679	-10	-54	563.8999999500811
752.3968505859375	651.4288330078125	0.0470588281750679	-11	-54	580.7999999960884
724.030029296875	579.7839965820312	0.0470588281750679	-21	-53	598.2000000076368
692.9615478515625	517.6017456054688	0.0470588281750679	-23	-46	613.8999999966472
647.0342407226562	467.5856018066406	0.0470588281750679	-34	-37	631.1999999452382
602.4578247070312	436.49444580078125	0.0470588281750679	-33	-23	647.400000016205
525.4620361328125	410.8104553222656	0.0470588281750679	-57	-19	663.9000000432134
466.0267333984375	405.4033203125	0.0470588281750679	-44	-4	680.5999999633059
399.8374938964844	417.56939697265625	0.0470588281750679	-49	9	697.2999999998137
336.3497314453125	451.3641052246094	0.0470588281750679	-47	25	713.8999999733642
278.2652282714844	493.2696228027344	0.0470588281750679	-43	31	730.600000009872
225.58396911621094	547.3411254882812	0.0470588281750679	-39	40	747.1000000368804
175.6042938232422	609.5233764648438	0.0470588281750679	-37	46	763.9000000199303
136.43101501464844	677.1128540039062	0.0470588281750679	-29	50	780.4999999934807
104.01175689697266	744.7023315429688	0.0470588281750679	-24	50	797.2999999765307
85.10053253173828	808.236328125	0.0470588281750679	-14	47	813.8999999500811
76.9957275390625	866.36328125	0.0470588281750679	-6	43	830.599999986589
74.29412078857422	919.0831298828125	0.0470588281750679	-2	39	847.1999999601394
79.69732666015625	966.3956298828125	0.0470588281750679	4	35	863.9999999431893
93.20535278320312	1009.6529541015625	0.0470588281750679	10	32	880.8000000426546
126.97540283203125	1067.7799072265625	0.0470588281750679	25	43	897.2999999532476
156.6930389404297	1097.5191650390625	0.0470588281750679	22	22	913.9000000432134
186.41070556640625	1120.499755859375	0.0470588281750679	22	17	930.5999999633059
220.1807403564453	1139.4246826171875	0.0470588281750679	25	14	947.1999999368563
249.8983917236328	1156.998046875	0.0470588281750679	22	13	963.8999999733642
283.66845703125	1170.5157470703125	0.0470588281750679	25	10	980.6999999564141
324.1924743652344	1179.9783935546875	0.0470588281750679	30	7	997.1999999834225
357.9625549316406	1185.385498046875	0.0470588281750679	25	4	1013.7999999569729
394.4342041015625	1186.7371826171875	0.0470588281750679	27	1	1030.4999999934807
439.0107421875	1181.330078125	0.0470588281750679	33	-4	1047.2000000299886
487.6395568847656	1166.46044921875	0.0470588281750679	36	-11	1063.899999950081
540.3208618164062	1146.18359375	0.0470588281750679	39	-15	1080.699999933131
588.9497680664062	1123.2032470703125	0.0470588281750679	36	-17	1097.3000000230968
630.8245849609375	1093.4638671875	0.0470588281750679	31	-22	1114.1000000061467
665.9454345703125	1055.61376953125	0.0470588281750679	26	-28	1130.6999999796972
691.6107177734375	978.5618896484375	0.0470588281750679	19	-57	1147.0999999437481
699.7155151367188	915.0276489257812	0.0470588281750679	6	-47	1163.799999980256
701.0662841796875	848.7901000976562	0.0470588281750679	1	-49	1180.599999963306
694.312255859375	786.6077880859375	0.0470588281750679	-5	-46	1197.0999999903142
684.8566284179688	727.1290893554688	0.0470588281750679	-7	-44	1213.800000026822
661.89306640625	670.3538818359375	0.0470588281750679	-17	-42	1230.4999999469146
636.227783203125	609.5233764648438	0.0470588281750679	-19	-45	1247.1000000368804
614.6149291992188	550.044677734375	0.0470588281750679	-16	-44	1263.9000000199303
