posX	posY	pressure	movementX	movementY	time
561.9379272460938	669.5224609375	0.08235294371843338	-29	-44	3464.299999992363
518.5031127929688	615.1893310546875	0.08235294371843338	-32	-40	3481.099999975413
473.7109375	578.514404296875	0.08235294371843338	-33	-27	3497.6999999489635
424.8468017578125	560.8561401367188	0.08235294371843338	-36	-13	3514.3999999854714
374.6253356933594	556.7810668945312	0.08235294371843338	-37	-3	3530.8999998960644
327.1184387207031	569.0060424804688	0.08235294371843338	-35	9	3547.6999999955297
275.53961181640625	605.6809692382812	0.08235294371843338	-38	27	3564.399999915622
233.46212768554688	657.2974853515625	0.08235294371843338	-31	38	3581.09999995213
206.3153839111328	718.4222412109375	0.08235294371843338	-20	45	3597.6999999256805
180.5259552001953	817.5803833007812	0.08235294371843338	-19	73	3614.299999899231
177.81126403808594	882.7802124023438	0.08235294371843338	-2	48	3630.9999999357387
185.95529174804688	947.9800415039062	0.08235294371843338	6	48	3647.599999909289
213.10208129882812	1010.463134765625	0.08235294371843338	20	46	3664.199999999255
253.8222198486328	1071.5880126953125	0.08235294371843338	30	45	3681.2999999383464
304.0437316894531	1125.9212646484375	0.08235294371843338	37	40	3697.9999999748543
363.7666015625	1169.3876953125	0.08235294371843338	44	32	3714.5999999484047
424.8468017578125	1196.5543212890625	0.08235294371843338	45	20	3731.2999999849126
484.5696716308594	1214.212646484375	0.08235294371843338	44	13	3747.999999905005
540.220458984375	1221.0040283203125	0.08235294371843338	41	5	3764.599999994971
589.084716796875	1218.28759765625	0.08235294371843338	36	-2	3781.399999978021
623.0181884765625	1196.5543212890625	0.08235294371843338	25	-16	3798.1999999610707
648.8075561523438	1142.2210693359375	0.08235294371843338	19	-40	3814.8999999975786
669.1676025390625	1025.4049072265625	0.08235294371843338	15	-86	3831.499999971129
669.1676025390625	939.8299560546875	0.08235294371843338	0	-63	3847.89999993518
659.666259765625	851.5386962890625	0.08235294371843338	-7	-65	3864.69999991823
643.3782348632812	765.9638061523438	0.08235294371843338	-12	-63	3881.2999998917803
623.0181884765625	687.1807250976562	0.08235294371843338	-15	-58	3897.999999928288
590.4420166015625	619.2642211914062	0.08235294371843338	-24	-50	3914.5999999018386
552.4365844726562	564.9310302734375	0.08235294371843338	-28	-40	3931.599999894388
513.0737915039062	532.3311157226562	0.08235294371843338	-29	-24	3947.9999999748543
469.63897705078125	518.7478637695312	0.08235294371843338	-32	-10	3964.699999894947
420.77471923828125	517.3894653320312	0.08235294371843338	-36	-1	3981.2999999849126
370.5532531738281	528.2561645507812	0.08235294371843338	-37	8	3997.999999905005
327.1184387207031	558.139404296875	0.08235294371843338	-32	22	4014.599999994971
282.3262939453125	602.96435546875	0.08235294371843338	-33	33	4031.399999978021
244.3208465576172	660.0140991210938	0.08235294371843338	-28	42	4047.999999951571
218.53140258789062	725.2139282226562	0.08235294371843338	-19	48	4064.699999988079
198.1713409423828	831.1636352539062	0.08235294371843338	-15	78	4081.2999999616295
198.1713409423828	908.5884399414062	0.08235294371843338	0	57	4097.999999998137
209.030029296875	984.6548461914062	0.08235294371843338	8	56	4114.69999991823
238.8914794921875	1053.9296875	0.08235294371843338	22	51	4131.49999990128
278.2543029785156	1115.0545654296875	0.08235294371843338	29	45	4147.999999928288
328.475830078125	1170.74609375	0.08235294371843338	37	41	4164.799999911338
381.4119567871094	1208.7794189453125	0.08235294371843338	39	28	4181.299999938346
435.70550537109375	1234.5872802734375	0.08235294371843338	40	19	4197.999999974854
485.9270324707031	1248.1708984375	0.08235294371843338	37	10	4214.699999894947
530.7191162109375	1250.8875732421875	0.08235294371843338	33	2	4231.299999984913
572.796630859375	1246.8125	0.08235294371843338	31	-3	4247.999999905005
601.30078125	1230.5125732421875	0.08235294371843338	21	-12	4264.80000000447
623.0181884765625	1192.4791259765625	0.08235294371843338	16	-28	4281.399999978021
644.735595703125	1138.146240234375	0.08235294371843338	16	-40	4298.099999898113
659.666259765625	1072.9464111328125	0.08235294371843338	11	-48	4314.799999934621
666.4529418945312	999.5963745117188	0.08235294371843338	5	-54	4331.499999971129
667.810302734375	878.7052001953125	0.08235294371843338	1	-89	4347.999999998137
662.3809204101562	794.4887084960938	0.08235294371843338	-4	-62	4364.69999991823
646.0928344726562	715.7056884765625	0.08235294371843338	-12	-58	4381.29999989178
623.0181884765625	647.7891235351562	0.08235294371843338	-17	-50	4397.999999928288
582.2980346679688	596.172607421875	0.08235294371843338	-30	-38	4414.599999901839
537.505859375	559.4977416992188	0.08235294371843338	-33	-27	4431.299999938346
489.9989929199219	537.7644653320312	0.08235294371843338	-35	-16	4447.899999911897
437.06280517578125	535.0477905273438	0.08235294371843338	-39	-2	4464.699999894947
378.6972961425781	544.5560913085938	0.08235294371843338	-43	7	4481.399999931455
323.0464172363281	566.2894287109375	0.08235294371843338	-41	16	4497.999999905005
268.7529296875	608.397705078125	0.08235294371843338	-40	31	4514.699999941513
221.24607849121094	657.2974853515625	0.08235294371843338	-35	36	4531.499999924563
191.38465881347656	710.2723999023438	0.08235294371843338	-22	39	4548.099999898113
165.59523010253906	787.6970825195312	0.08235294371843338	-19	57	4564.599999925122
164.2379150390625	844.7468872070312	0.08235294371843338	-1	42	4581.2999999616295
176.45394897460938	905.8717651367188	0.08235294371843338	9	45	4597.999999998137
210.38735961914062	971.0715942382812	0.08235294371843338	25	48	4614.599999971688
255.17955017089844	1036.271484375	0.08235294371843338	33	48	4631.399999954738
309.47308349609375	1094.6795654296875	0.08235294371843338	40	43	4647.799999918789
369.1959228515625	1143.579345703125	0.08235294371843338	44	36	4664.4999999552965
432.99078369140625	1181.6126708984375	0.08235294371843338	47	28	4681.400000001304
494.071044921875	1200.6292724609375	0.08235294371843338	45	14	4698.099999921396
551.0792236328125	1210.137451171875	0.08235294371843338	42	7	4714.699999894947
601.30078125	1207.4207763671875	0.08235294371843338	37	-2	4731.399999931455
642.0208129882812	1189.7625732421875	0.08235294371843338	30	-13	4747.999999905005
674.5969848632812	1140.86279296875	0.08235294371843338	24	-36	4764.699999941513
697.671630859375	1071.5880126953125	0.08235294371843338	17	-51	4781.399999978021
712.6024780273438	988.7298583984375	0.08235294371843338	11	-61	4798.199999961071
712.6024780273438	852.89697265625	0.08235294371843338	0	-100	4814.799999934621
701.7437133789062	767.3220825195312	0.08235294371843338	-8	-63	4831.2999999616295
681.3836669921875	691.2557983398438	0.08235294371843338	-15	-56	4847.89999993518
650.1649169921875	627.4142456054688	0.08235294371843338	-23	-47	4864.599999971688
618.9461669921875	577.156005859375	0.08235294371843338	-23	-37	4881.49999990128
575.5113525390625	545.9144287109375	0.08235294371843338	-32	-23	4898.099999991246
526.6470947265625	530.9728393554688	0.08235294371843338	-36	-11	4914.699999964796
475.06829833984375	529.6144409179688	0.08235294371843338	-38	-1	4931.199999991804
